Episode,Success,Collision,Mean Success,Mean Collision,Rolling Mean Success,Rolling Mean Collision
1560,11,4,8.278026906,6.721973094,7.859060403,7.140939597
1561,9,6,8.278489117,6.721510883,7.88590604,7.11409396
1562,7,8,8.277671145,6.722328855,7.88590604,7.11409396
1563,11,4,8.279411765,6.720588235,7.899328859,7.100671141
1564,9,6,8.279872204,6.720127796,7.912751678,7.087248322
1565,9,6,8.280332056,6.719667944,7.899328859,7.100671141
1566,13,2,8.283343969,6.716656031,7.939597315,7.060402685
1567,9,6,8.28380102,6.71619898,7.926174497,7.073825503
1568,13,2,8.286806883,6.713193117,7.953020134,7.046979866
1569,11,4,8.288535032,6.711464968,7.973154362,7.026845638
1570,11,4,8.29026098,6.70973902,7.986577181,7.013422819
1571,15,0,8.294529262,6.705470738,8.026845638,6.973154362
1572,9,6,8.29497775,6.70502225,8.013422819,6.986577181
1573,9,6,8.295425667,6.704574333,8.026845638,6.973154362
1574,9,6,8.295873016,6.704126984,8.026845638,6.973154362
1575,11,4,8.297588832,6.702411168,8.040268456,6.959731544
1576,11,4,8.299302473,6.700697527,8.040268456,6.959731544
1577,13,2,8.302281369,6.697718631,8.080536913,6.919463087
1578,7,8,8.301456618,6.698543382,8.053691275,6.946308725
1579,9,6,8.301898734,6.698101266,8.026845638,6.973154362
1580,9,6,8.302340291,6.697659709,8.040268456,6.959731544
1581,11,4,8.304045512,6.695954488,8.067114094,6.932885906
1582,9,6,8.304485155,6.695514845,8.053691275,6.946308725
1583,7,8,8.303661616,6.696338384,8.040268456,6.959731544
1584,11,4,8.305362776,6.694637224,8.067114094,6.932885906
1585,11,4,8.307061791,6.692938209,8.080536913,6.919463087
1586,9,6,8.307498425,6.692501575,8.067114094,6.932885906
1587,9,6,8.307934509,6.692065491,8.053691275,6.946308725
1588,9,6,8.308370044,6.691629956,8.040268456,6.959731544
1589,9,6,8.308805031,6.691194969,8.067114094,6.932885906
1590,11,4,8.310496543,6.689503457,8.093959732,6.906040268
1591,9,6,8.310929648,6.689070352,8.080536913,6.919463087
1592,9,6,8.31136221,6.68863779,8.10738255,6.89261745
1593,9,6,8.311794228,6.688205772,8.10738255,6.89261745
1594,11,4,8.313479624,6.686520376,8.10738255,6.89261745
1595,11,4,8.315162907,6.684837093,8.134228188,6.865771812
1596,7,8,8.314339386,6.685660614,8.134228188,6.865771812
1597,9,6,8.314768461,6.685231539,8.134228188,6.865771812
1598,11,4,8.31644778,6.68355222,8.147651007,6.852348993
1599,9,6,8.316875,6.683125,8.161073826,6.838926174
1600,9,6,8.317301686,6.682698314,8.147651007,6.852348993
1601,7,8,8.316479401,6.683520599,8.147651007,6.852348993
1602,7,8,8.315658141,6.684341859,8.147651007,6.852348993
1603,11,4,8.317331671,6.682668329,8.174496644,6.825503356
1604,9,6,8.317757009,6.682242991,8.147651007,6.852348993
1605,9,6,8.318181818,6.681818182,8.174496644,6.825503356
1606,13,2,8.321095208,6.678904792,8.228187919,6.771812081
1607,11,4,8.322761194,6.677238806,8.228187919,6.771812081
1608,9,6,8.323182101,6.676817899,8.228187919,6.771812081
1609,9,6,8.323602484,6.676397516,8.228187919,6.771812081
1610,11,4,8.325263811,6.674736189,8.241610738,6.758389262
1611,7,8,8.324441687,6.675558313,8.255033557,6.744966443
1612,9,6,8.324860508,6.675139492,8.281879195,6.718120805
1613,11,4,8.326517968,6.673482032,8.308724832,6.691275168
1614,11,4,8.328173375,6.671826625,8.33557047,6.66442953
1615,13,2,8.331064356,6.668935644,8.389261745,6.610738255
1616,9,6,8.331478046,6.668521954,8.416107383,6.583892617
1617,9,6,8.331891224,6.668108776,8.416107383,6.583892617
1618,11,4,8.333539222,6.666460778,8.44295302,6.55704698
1619,9,6,8.333950617,6.666049383,8.456375839,6.543624161
1620,13,2,8.336829118,6.663170882,8.496644295,6.503355705
1621,7,8,8.336004932,6.663995068,8.496644295,6.503355705
1622,11,4,8.337646334,6.662353666,8.523489933,6.476510067
1623,11,4,8.339285714,6.660714286,8.523489933,6.476510067
1624,15,0,8.343384615,6.656615385,8.590604027,6.409395973
1625,11,4,8.34501845,6.65498155,8.630872483,6.369127517
1626,11,4,8.346650277,6.653349723,8.67114094,6.32885906
1627,7,8,8.345823096,6.654176904,8.684563758,6.315436242
1628,11,4,8.347452425,6.652547575,8.724832215,6.275167785
1629,11,4,8.349079755,6.650920245,8.765100671,6.234899329
1630,11,4,8.350705089,6.649294911,8.791946309,6.208053691
1631,13,2,8.353553922,6.646446078,8.832214765,6.167785235
1632,11,4,8.355174525,6.644825475,8.859060403,6.140939597
1633,11,4,8.356793146,6.643206854,8.899328859,6.100671141
1634,15,0,8.360856269,6.639143731,8.939597315,6.060402685
1635,11,4,8.362469438,6.637530562,8.959731544,6.040268456
1636,13,2,8.365302382,6.634697618,9.013422819,5.986577181
1637,9,6,8.365689866,6.634310134,9.040268456,5.959731544
1638,11,4,8.367297132,6.632702868,9.067114094,5.932885906
1639,11,4,8.368902439,6.631097561,9.080536913,5.919463087
1640,11,4,8.370505789,6.629494211,9.10738255,5.89261745
1641,5,10,8.368453106,6.631546894,9.10738255,5.89261745
1642,9,6,8.368837492,6.631162508,9.120805369,5.879194631
1643,7,8,8.368004866,6.631995134,9.134228188,5.865771812
1644,11,4,8.369604863,6.630395137,9.161073826,5.838926174
1645,9,6,8.369987849,6.630012151,9.161073826,5.838926174
1646,11,4,8.371584699,6.628415301,9.174496644,5.825503356
1647,11,4,8.373179612,6.626820388,9.187919463,5.812080537
1648,11,4,8.374772589,6.625227411,9.187919463,5.812080537
1649,7,8,8.373939394,6.626060606,9.174496644,5.825503356
1650,11,4,8.375529982,6.624470018,9.187919463,5.812080537
1651,15,0,8.379539952,6.620460048,9.255033557,5.744966443
1652,9,6,8.379915306,6.620084694,9.288590604,5.711409396
1653,9,6,8.380290206,6.619709794,9.302013423,5.697986577
1654,11,4,8.381873112,6.618126888,9.32885906,5.67114094
1655,15,0,8.385869565,6.614130435,9.369127517,5.630872483
1656,11,4,8.387447194,6.612552806,9.382550336,5.617449664
1657,9,6,8.387816647,6.612183353,9.395973154,5.604026846
1658,11,4,8.3893912,6.6106088,9.409395973,5.590604027
1659,11,4,8.390963855,6.609036145,9.422818792,5.577181208
1660,9,6,8.391330524,6.608669476,9.436241611,5.563758389
1661,11,4,8.39290012,6.60709988,9.463087248,5.536912752
1662,15,0,8.396873121,6.603126879,9.503355705,5.496644295
1663,7,8,8.396033654,6.603966346,9.503355705,5.496644295
1664,11,4,8.397597598,6.602402402,9.543624161,5.456375839
1665,9,6,8.397959184,6.602040816,9.543624161,5.456375839
1666,7,8,8.397120576,6.602879424,9.570469799,5.429530201
1667,9,6,8.397482014,6.602517986,9.590604027,5.409395973
1668,9,6,8.39784302,6.60215698,9.590604027,5.409395973
1669,7,8,8.397005988,6.602994012,9.590604027,5.409395973
1670,11,4,8.398563734,6.601436266,9.630872483,5.369127517
1671,9,6,8.398923445,6.601076555,9.657718121,5.342281879
1672,9,6,8.399282726,6.600717274,9.67114094,5.32885906
1673,11,4,8.40083632,6.59916368,9.684563758,5.315436242
1674,11,4,8.40238806,6.59761194,9.711409396,5.288590604
1675,13,2,8.405131265,6.594868735,9.738255034,5.261744966
1676,5,10,8.403100775,6.596899225,9.711409396,5.288590604
1677,9,6,8.403456496,6.596543504,9.724832215,5.275167785
1678,11,4,8.405002978,6.594997022,9.751677852,5.248322148
1679,9,6,8.405357143,6.594642857,9.751677852,5.248322148
1680,11,4,8.406900654,6.593099346,9.765100671,5.234899329
1681,13,2,8.409631391,6.590368609,9.805369128,5.194630872
1682,13,2,8.412358883,6.587641117,9.845637584,5.154362416
1683,9,6,8.412707838,6.587292162,9.879194631,5.120805369
1684,7,8,8.411869436,6.588130564,9.879194631,5.120805369
1685,9,6,8.412218268,6.587781732,9.906040268,5.093959732
1686,11,4,8.413752223,6.586247777,9.919463087,5.080536913
1687,9,6,8.414099526,6.585900474,9.906040268,5.093959732
1688,11,4,8.415630551,6.584369449,9.932885906,5.067114094
1689,9,6,8.415976331,6.584023669,9.932885906,5.067114094
1690,13,2,8.418687167,6.581312833,9.932885906,5.067114094
1691,13,2,8.421394799,6.578605201,9.959731544,5.040268456
1692,9,6,8.421736562,6.578263438,9.986577181,5.013422819
1693,5,10,8.419716647,6.580283353,9.959731544,5.040268456
1694,13,2,8.422418879,6.577581121,9.986577181,5.013422819
1695,11,4,8.423938679,6.576061321,10,5
1696,7,8,8.423099588,6.576900412,9.973154362,5.026845638
1697,11,4,8.424617197,6.575382803,9.986577181,5.013422819
1698,11,4,8.426133019,6.573866981,10.01342282,4.986577181
1699,9,6,8.426470588,6.573529412,10.02684564,4.973154362
1700,13,2,8.429159318,6.570840682,10.04026846,4.959731544
1701,15,0,8.433019976,6.566980024,10.08053691,4.919463087
1702,9,6,8.433352907,6.566647093,10.06711409,4.932885906
1703,11,4,8.434859155,6.565140845,10.09395973,4.906040268
1704,7,8,8.434017595,6.565982405,10.09395973,4.906040268
1705,7,8,8.433177022,6.566822978,10.09395973,4.906040268
1706,11,4,8.434680726,6.565319274,10.09395973,4.906040268
1707,11,4,8.43618267,6.56381733,10.10738255,4.89261745
1708,11,4,8.437682855,6.562317145,10.12751678,4.872483221
1709,11,4,8.439181287,6.560818713,10.12751678,4.872483221
1710,13,2,8.441846873,6.558153127,10.15436242,4.845637584
1711,5,10,8.439836449,6.560163551,10.1409396,4.859060403
1712,9,6,8.440163456,6.559836544,10.12751678,4.872483221
1713,11,4,8.441656943,6.558343057,10.1409396,4.859060403
1714,11,4,8.443148688,6.556851312,10.15436242,4.845637584
1715,9,6,8.443473193,6.556526807,10.12751678,4.872483221
1716,9,6,8.443797321,6.556202679,10.12751678,4.872483221
1717,11,4,8.445285215,6.554714785,10.11409396,4.88590604
1718,15,0,8.449098313,6.550901687,10.1409396,4.859060403
1719,9,6,8.449418605,6.550581395,10.12751678,4.872483221
1720,7,8,8.448576409,6.551423591,10.0738255,4.926174497
1721,13,2,8.451219512,6.548780488,10.10067114,4.899328859
1722,11,4,8.452698781,6.547301219,10.11409396,4.88590604
1723,9,6,8.453016241,6.546983759,10.11409396,4.88590604
1724,13,2,8.455652174,6.544347826,10.12751678,4.872483221
1725,15,0,8.459443801,6.540556199,10.15436242,4.845637584
1726,13,2,8.462072959,6.537927041,10.15436242,4.845637584
1727,11,4,8.463541667,6.536458333,10.18120805,4.818791946
1728,9,6,8.463851938,6.536148062,10.18120805,4.818791946
1729,13,2,8.466473988,6.533526012,10.20805369,4.791946309
1730,9,6,8.466782207,6.533217793,10.19463087,4.805369128
1731,11,4,8.468244804,6.531755196,10.20805369,4.791946309
1732,11,4,8.469705713,6.530294287,10.23489933,4.765100671
1733,13,2,8.472318339,6.527681661,10.24832215,4.751677852
1734,11,4,8.473775216,6.526224784,10.24832215,4.751677852
1735,9,6,8.474078341,6.525921659,10.24832215,4.751677852
1736,15,0,8.477835348,6.522164652,10.2885906,4.711409396
1737,15,0,8.481588032,6.518411968,10.32885906,4.67114094
1738,13,2,8.484186314,6.515813686,10.3557047,4.644295302
1739,9,6,8.484482759,6.515517241,10.34228188,4.657718121
1740,11,4,8.485927628,6.514072372,10.3557047,4.644295302
1741,11,4,8.487370838,6.512629162,10.36912752,4.630872483
1742,9,6,8.487664945,6.512335055,10.36912752,4.630872483
1743,11,4,8.489105505,6.510894495,10.36912752,4.630872483
1744,13,2,8.491690544,6.508309456,10.38255034,4.617449664
1745,7,8,8.490836197,6.509163803,10.38255034,4.617449664
1746,9,6,8.491127647,6.508872353,10.38255034,4.617449664
1747,13,2,8.493707094,6.506292906,10.39597315,4.604026846
1748,11,4,8.49514008,6.50485992,10.40939597,4.590604027
1749,13,2,8.497714286,6.502285714,10.43624161,4.563758389
1750,13,2,8.500285551,6.499714449,10.47651007,4.523489933
1751,13,2,8.502853881,6.497146119,10.51677852,4.483221477
1752,11,4,8.50427838,6.49572162,10.51677852,4.483221477
1753,9,6,8.504561003,6.495438997,10.51677852,4.483221477
1754,13,2,8.507122507,6.492877493,10.54362416,4.456375839
1755,13,2,8.509681093,6.490318907,10.54362416,4.456375839
1756,15,0,8.513375071,6.486624929,10.5704698,4.429530201
1757,15,0,8.517064846,6.482935154,10.61073826,4.389261745
1758,11,4,8.518476407,6.481523593,10.62416107,4.375838926
1759,13,2,8.521022727,6.478977273,10.63758389,4.362416107
1760,13,2,8.523566156,6.476433844,10.67785235,4.322147651
1761,15,0,8.527241771,6.472758229,10.71812081,4.281879195
1762,9,6,8.527509926,6.472490074,10.70469799,4.295302013
1763,13,2,8.530045351,6.469954649,10.71812081,4.281879195
1764,13,2,8.532577904,6.467422096,10.71812081,4.281879195
1765,9,6,8.532842582,6.467157418,10.71812081,4.281879195
1766,13,2,8.535370685,6.464629315,10.74496644,4.255033557
1767,9,6,8.535633484,6.464366516,10.73154362,4.268456376
1768,11,4,8.537026569,6.462973431,10.74496644,4.255033557
1769,13,2,8.539548023,6.460451977,10.74496644,4.255033557
1770,11,4,8.540937324,6.459062676,10.77181208,4.228187919
1771,9,6,8.541196388,6.458803612,10.75838926,4.241610738
1772,11,4,8.542583192,6.457416808,10.75838926,4.241610738
1773,11,4,8.543968433,6.456031567,10.73154362,4.268456376
1774,11,4,8.545352113,6.454647887,10.73154362,4.268456376
1775,11,4,8.546734234,6.453265766,10.73154362,4.268456376
1776,13,2,8.549240293,6.450759707,10.77181208,4.228187919
1777,11,4,8.550618673,6.449381327,10.77181208,4.228187919
1778,13,2,8.55311973,6.44688027,10.7852349,4.214765101
1779,11,4,8.554494382,6.445505618,10.7852349,4.214765101
1780,11,4,8.55586749,6.44413251,10.77181208,4.228187919
1781,9,6,8.556116723,6.443883277,10.75838926,4.241610738
1782,11,4,8.557487381,6.442512619,10.75838926,4.241610738
1783,13,2,8.559977578,6.440022422,10.74496644,4.255033557
1784,11,4,8.561344538,6.438655462,10.74496644,4.255033557
1785,7,8,8.560470325,6.439529675,10.70469799,4.295302013
1786,9,6,8.560716284,6.439283716,10.70469799,4.295302013
1787,13,2,8.563199105,6.436800895,10.71812081,4.281879195
1788,11,4,8.564561207,6.435438793,10.71812081,4.281879195
1789,11,4,8.565921788,6.434078212,10.71812081,4.281879195
1790,11,4,8.567280849,6.432719151,10.75838926,4.241610738
1791,13,2,8.569754464,6.430245536,10.7852349,4.214765101
1792,11,4,8.571109872,6.428890128,10.81208054,4.187919463
1793,13,2,8.573578595,6.426421405,10.82550336,4.174496644
1794,13,2,8.576044568,6.423955432,10.85234899,4.147651007
1795,13,2,8.578507795,6.421492205,10.86577181,4.134228188
1796,9,6,8.578742348,6.421257652,10.85234899,4.147651007
1797,11,4,8.580088988,6.419911012,10.85234899,4.147651007
1798,9,6,8.580322401,6.419677599,10.86577181,4.134228188
1799,9,6,8.580555556,6.419444444,10.85234899,4.147651007
1800,11,4,8.581898945,6.418101055,10.82550336,4.174496644
1801,11,4,8.583240844,6.416759156,10.83892617,4.161073826
1802,9,6,8.583471991,6.416528009,10.83892617,4.161073826
1803,13,2,8.585920177,6.414079823,10.85234899,4.147651007
1804,13,2,8.588365651,6.411634349,10.83892617,4.161073826
1805,11,4,8.589700997,6.410299003,10.83892617,4.161073826
1806,11,4,8.591034864,6.408965136,10.85234899,4.147651007
1807,11,4,8.592367257,6.407632743,10.85234899,4.147651007
1808,15,0,8.595909342,6.404090658,10.87919463,4.120805369
1809,15,0,8.599447514,6.400552486,10.91946309,4.080536913
1810,13,2,8.601877416,6.398122584,10.93288591,4.067114094
1811,13,2,8.604304636,6.395695364,10.91946309,4.080536913
1812,9,6,8.60452289,6.39547711,10.93288591,4.067114094
1813,11,4,8.60584344,6.39415656,10.93288591,4.067114094
1814,11,4,8.607162534,6.392837466,10.94630872,4.053691275
1815,13,2,8.609581498,6.390418502,10.98657718,4.013422819
1816,11,4,8.610897083,6.389102917,11,4
1817,13,2,8.613311331,6.386688669,11.02684564,3.973154362
1818,13,2,8.615722925,6.384277075,11.06711409,3.932885906
1819,13,2,8.618131868,6.381868132,11.08053691,3.919463087
1820,11,4,8.619439868,6.380560132,11.09395973,3.906040268
1821,7,8,8.618551043,6.381448957,11.08053691,3.919463087
1822,11,4,8.619857378,6.380142622,11.08053691,3.919463087
1823,11,4,8.621162281,6.378837719,11.08053691,3.919463087
1824,11,4,8.622465753,6.377534247,11.06711409,3.932885906
1825,9,6,8.622672508,6.377327492,11.09395973,3.906040268
1826,13,2,8.625068418,6.374931582,11.12080537,3.879194631
1827,13,2,8.627461707,6.372538293,11.13422819,3.865771812
1828,13,2,8.629852378,6.370147622,11.16107383,3.838926174
1829,11,4,8.631147541,6.368852459,11.16107383,3.838926174
1830,11,4,8.632441289,6.367558711,11.14765101,3.852348993
1831,11,4,8.633733624,6.366266376,11.13422819,3.865771812
1832,15,0,8.637206765,6.362793235,11.17449664,3.825503356
1833,11,4,8.638495093,6.361504907,11.20134228,3.798657718
1834,11,4,8.639782016,6.360217984,11.2147651,3.785234899
1835,13,2,8.642156863,6.357843137,11.22818792,3.771812081
1836,9,6,8.64235166,6.35764834,11.22818792,3.771812081
1837,11,4,8.643634385,6.356365615,11.22818792,3.771812081
1838,9,6,8.643828167,6.356171833,11.22818792,3.771812081
1839,11,4,8.645108696,6.354891304,11.2147651,3.785234899
1840,13,2,8.647474199,6.352525801,11.2147651,3.785234899
1841,9,6,8.647665581,6.352334419,11.2147651,3.785234899
1842,11,4,8.648941942,6.351058058,11.25503356,3.744966443
1843,15,0,8.652386117,6.347613883,11.26845638,3.731543624
1844,11,4,8.653658537,6.346341463,11.26845638,3.731543624
1845,13,2,8.656013001,6.343986999,11.30872483,3.691275168
1846,11,4,8.657282079,6.342717921,11.30872483,3.691275168
1847,13,2,8.659632035,6.340367965,11.32214765,3.677852349
1848,11,4,8.660897783,6.339102217,11.33557047,3.66442953
1849,9,6,8.661081081,6.338918919,11.30872483,3.691275168
1850,13,2,8.663425176,6.336574824,11.29530201,3.704697987
1851,15,0,8.666846652,6.333153348,11.33557047,3.66442953
1852,13,2,8.669185105,6.330814895,11.34899329,3.651006711
1853,13,2,8.671521036,6.328478964,11.38926174,3.610738255
1854,13,2,8.673854447,6.326145553,11.4295302,3.570469799
1855,11,4,8.675107759,6.324892241,11.4295302,3.570469799
1856,9,6,8.675282714,6.324717286,11.41610738,3.583892617
1857,11,4,8.676533907,6.323466093,11.41610738,3.583892617
1858,11,4,8.677783755,6.322216245,11.41610738,3.583892617
1859,9,6,8.677956989,6.322043011,11.38926174,3.610738255
1860,9,6,8.678130038,6.321869962,11.41610738,3.583892617
1861,9,6,8.6783029,6.3216971,11.41610738,3.583892617
1862,9,6,8.678475577,6.321524423,11.40268456,3.597315436
1863,15,0,8.681866953,6.318133047,11.4295302,3.570469799
1864,13,2,8.684182306,6.315817694,11.45637584,3.543624161
1865,9,6,8.684351554,6.315648446,11.45637584,3.543624161
1866,13,2,8.686663096,6.313336904,11.46979866,3.530201342
1867,11,4,8.687901499,6.312098501,11.44295302,3.55704698
1868,9,6,8.688068486,6.311931514,11.44295302,3.55704698
1869,11,4,8.689304813,6.310695187,11.46979866,3.530201342
1870,13,2,8.691608765,6.308391235,11.46979866,3.530201342
1871,13,2,8.693910256,6.306089744,11.48322148,3.516778523
1872,13,2,8.69620929,6.30379071,11.51006711,3.489932886
1873,13,2,8.69850587,6.30149413,11.51006711,3.489932886
1874,13,2,8.7008,6.2992,11.4966443,3.503355705
1875,11,4,8.702025586,6.297974414,11.48322148,3.516778523
1876,11,4,8.703249867,6.296750133,11.48322148,3.516778523
1877,11,4,8.704472843,6.295527157,11.4966443,3.503355705
1878,9,6,8.704630122,6.295369878,11.46979866,3.530201342
1879,11,4,8.705851064,6.294148936,11.48322148,3.516778523
1880,9,6,8.706007443,6.293992557,11.46979866,3.530201342
1881,11,4,8.707226355,6.292773645,11.46979866,3.530201342
1882,9,6,8.707381837,6.292618163,11.44295302,3.55704698
1883,11,4,8.708598726,6.291401274,11.44295302,3.55704698
1884,11,4,8.709814324,6.290185676,11.45637584,3.543624161
1885,9,6,8.709968187,6.290031813,11.41610738,3.583892617
1886,13,2,8.712241653,6.287758347,11.40268456,3.597315436
1887,13,2,8.714512712,6.285487288,11.40268456,3.597315436
1888,13,2,8.716781366,6.283218634,11.4295302,3.570469799
1889,13,2,8.719047619,6.280952381,11.44295302,3.55704698
1890,15,0,8.722369117,6.277630883,11.46979866,3.530201342
1891,11,4,8.723572939,6.276427061,11.48322148,3.516778523
1892,9,6,8.723718965,6.276281035,11.46979866,3.530201342
1893,9,6,8.723864836,6.276135164,11.44295302,3.55704698
1894,11,4,8.725065963,6.274934037,11.46979866,3.530201342
1895,13,2,8.727320675,6.272679325,11.4966443,3.503355705
1896,13,2,8.72957301,6.27042699,11.4966443,3.503355705
1897,11,4,8.730769231,6.269230769,11.4966443,3.503355705
1898,11,4,8.731964192,6.268035808,11.48322148,3.516778523
1899,13,2,8.734210526,6.265789474,11.48322148,3.516778523
