Episode,,,Mean Success,Mean Collision,Rolling Mean Success,Rolling Mean Collision
2410,14,1,12.87557,2.124429697,12.55704698,2.44295302
2411,13,2,12.87562,2.124378109,12.5704698,2.429530201
2412,15,0,12.8765,2.123497721,12.58389262,2.416107383
2413,15,0,12.87738,2.122618061,12.61073826,2.389261745
2414,14,1,12.87785,2.122153209,12.63758389,2.362416107
2415,15,0,12.87873,2.121274834,12.67785235,2.322147651
2416,15,0,12.8796,2.120397187,12.71812081,2.281879195
2417,11,4,12.87883,2.121174524,12.73154362,2.268456376
2418,12,3,12.87846,2.121537826,12.7114094,2.288590604
2419,13,2,12.87851,2.121487603,12.69798658,2.302013423
2420,15,0,12.87939,2.120611318,12.71812081,2.281879195
2421,12,3,12.87903,2.120974401,12.72483221,2.275167785
2422,13,2,12.87908,2.120924474,12.74496644,2.255033557
2423,15,0,12.87995,2.120049505,12.79194631,2.208053691
2424,13,2,12.88,2.12,12.80536913,2.194630872
2425,13,2,12.88005,2.119950536,12.83221477,2.167785235
2426,14,1,12.88051,2.119489081,12.87248322,2.127516779
2427,13,2,12.88056,2.119439868,12.88590604,2.11409396
2428,13,2,12.88061,2.119390696,12.89932886,2.100671141
2429,13,2,12.88066,2.119341564,12.91275168,2.087248322
2430,14,1,12.88112,2.118881119,12.93288591,2.067114094
2431,15,0,12.88199,2.118009868,12.96644295,2.033557047
2432,15,0,12.88286,2.117139334,12.98657718,2.013422819
2433,15,0,12.88373,2.116269515,13,2
2434,15,0,12.8846,2.115400411,13.02013423,1.979865772
2435,15,0,12.88547,2.11453202,13.0738255,1.926174497
2436,13,2,12.88551,2.114485023,13.0738255,1.926174497
2437,13,2,12.88556,2.114438064,13.10067114,1.899328859
2438,15,0,12.88643,2.113571136,13.12751678,1.872483221
2439,15,0,12.8873,2.112704918,13.1409396,1.859060403
2440,13,2,12.88734,2.112658746,13.15436242,1.845637584
2441,13,2,12.88739,2.112612613,13.16107383,1.838926174
2442,15,0,12.88825,2.111747851,13.2147651,1.785234899
2443,13,2,12.8883,2.111702128,13.22818792,1.771812081
2444,15,0,12.88916,2.110838446,13.25503356,1.744966443
2445,15,0,12.89002,2.10997547,13.28187919,1.718120805
2446,13,2,12.89007,2.109930527,13.28187919,1.718120805
2447,13,2,12.89011,2.109885621,13.2885906,1.711409396
2448,13,2,12.89016,2.109840751,13.34228188,1.657718121
2449,14,1,12.89061,2.109387755,13.34899329,1.651006711
2450,11,4,12.88984,2.110159119,13.32885906,1.67114094
2451,13,2,12.88989,2.110114192,13.33557047,1.66442953
2452,9,6,12.8883,2.111699959,13.30201342,1.697986577
2453,15,0,12.88916,2.110839446,13.31543624,1.684563758
2454,14,1,12.88961,2.110386965,13.30872483,1.691275168
2455,14,1,12.89007,2.109934853,13.32885906,1.67114094
2456,13,2,12.89011,2.10989011,13.36912752,1.630872483
2457,13,2,12.89015,2.109845403,13.36912752,1.630872483
2458,11,4,12.88939,2.110614071,13.36912752,1.630872483
2459,15,0,12.89024,2.109756098,13.38926174,1.610738255
2460,15,0,12.8911,2.108898822,13.40939597,1.590604027
2461,13,2,12.89115,2.10885459,13.42281879,1.577181208
2462,15,0,12.892,2.107998376,13.44966443,1.55033557
2463,15,0,12.89286,2.107142857,13.48993289,1.510067114
2464,15,0,12.89371,2.106288032,13.4966443,1.503355705
2465,15,0,12.89457,2.105433901,13.52348993,1.476510067
2466,15,0,12.89542,2.104580462,13.55033557,1.44966443
2467,14,1,12.89587,2.104132901,13.5704698,1.429530201
2468,14,1,12.89631,2.103685703,13.61073826,1.389261745
2469,15,0,12.89717,2.102834008,13.62416107,1.375838926
2470,13,2,12.89721,2.102792392,13.61073826,1.389261745
2471,13,2,12.89725,2.102750809,13.59731544,1.402684564
2472,15,0,12.8981,2.101900526,13.59731544,1.402684564
2473,15,0,12.89895,2.10105093,13.61073826,1.389261745
2474,14,1,12.89939,2.100606061,13.61744966,1.382550336
2475,15,0,12.90024,2.099757674,13.61744966,1.382550336
2476,15,0,12.90109,2.098909972,13.65771812,1.342281879
2477,12,3,12.90073,2.099273608,13.67114094,1.32885906
2478,10,5,12.89956,2.100443727,13.63758389,1.362416107
2479,10,5,12.89839,2.101612903,13.62416107,1.375838926
2480,13,2,12.89843,2.101571947,13.61073826,1.389261745
2481,13,2,12.89847,2.101531023,13.62416107,1.375838926
2482,13,2,12.89851,2.101490133,13.63758389,1.362416107
2483,12,3,12.89815,2.101851852,13.6442953,1.355704698
2484,13,2,12.89819,2.101810865,13.6442953,1.355704698
2485,15,0,12.89903,2.100965406,13.65771812,1.342281879
2486,15,0,12.89988,2.100120627,13.68456376,1.315436242
2487,15,0,12.90072,2.099276527,13.69798658,1.302013423
2488,15,0,12.90157,2.098433106,13.7114094,1.288590604
2489,15,0,12.90241,2.097590361,13.72483221,1.275167785
2490,13,2,12.90245,2.097551184,13.72483221,1.275167785
2491,14,1,12.90289,2.097110754,13.74496644,1.255033557
2492,14,1,12.90333,2.096670678,13.77181208,1.228187919
2493,13,2,12.90337,2.096631917,13.75838926,1.241610738
2494,15,0,12.90421,2.095791583,13.75838926,1.241610738
2495,15,0,12.90505,2.094951923,13.76510067,1.234899329
2496,14,1,12.90549,2.094513416,13.77181208,1.228187919
2497,13,2,12.90552,2.09447558,13.7852349,1.214765101
2498,11,4,12.90476,2.095238095,13.77181208,1.228187919
2499,13,2,12.9048,2.0952,13.77181208,1.228187919
