Episode,Success,Collision,Suc Mean,Col Mean,Log Suc Mean,Log Col Mean,Std Dev,150 rolling Mean Suc,150 rolling Mean Col,Log Suc Roll Mean,Log Col Roll Mean,Total Success,Total Collision
2895,6,2,2.962016575,5.037983425,1.085870312,1.617005888,0.378883601,4.733333333,3.266666667,1.554629676,1.183770097,8578,14590
2896,2,6,2.961684501,5.038315499,1.085758195,1.6170718,0.378890019,4.733333333,3.266666667,1.554629676,1.183770097,8580,14596
2897,6,2,2.962732919,5.037267081,1.086112126,1.616863689,0.378896762,4.76,3.24,1.560247668,1.17557333,8586,14598
2898,8,0,2.964470507,5.035529493,1.086698435,1.616518683,0.378904081,4.8,3.2,1.568615918,1.16315081,8594,14598
2899,6,2,2.965517241,5.034482759,1.087051466,1.616310792,0.378911726,4.826666667,3.173333333,1.574156098,1.15478256,8600,14600
2900,4,4,2.965873837,5.034126163,1.087171706,1.616239959,0.378919445,4.826666667,3.173333333,1.574156098,1.15478256,8604,14604
2901,6,2,2.966919366,5.033080634,1.087524164,1.616032249,0.37892749,4.84,3.16,1.576914721,1.150572028,8610,14606
2902,8,0,2.968653117,5.031346883,1.088108354,1.615687718,0.378936112,4.88,3.12,1.58514522,1.137833002,8618,14606
2903,4,4,2.969008264,5.030991736,1.088227979,1.615617129,0.378944808,4.88,3.12,1.58514522,1.137833002,8622,14610
2904,8,0,2.970740103,5.029259897,1.088811115,1.615272835,0.378954082,4.906666667,3.093333333,1.590594825,1.129249258,8630,14610
2905,6,2,2.971782519,5.028217481,1.089161948,1.615065544,0.378963681,4.92,3.08,1.593308531,1.124929597,8636,14612
2906,4,4,2.972136223,5.027863777,1.089280961,1.614995197,0.378973353,4.92,3.08,1.593308531,1.124929597,8640,14616
2907,6,2,2.973177442,5.026822558,1.089631227,1.614788086,0.378983351,4.92,3.08,1.593308531,1.124929597,8646,14618
2908,6,2,2.974217944,5.025782056,1.089981129,1.614581075,0.378993674,4.92,3.08,1.593308531,1.124929597,8652,14620
2909,8,0,2.975945017,5.024054983,1.090561641,1.614237373,0.379004577,4.933333333,3.066666667,1.596014892,1.120591195,8660,14620
2910,6,2,2.976983854,5.023016146,1.090910659,1.614030579,0.379015807,4.946666667,3.053333333,1.598713949,1.11623389,8666,14622
2911,6,2,2.978021978,5.021978022,1.091259314,1.613823884,0.379027362,4.96,3.04,1.601405741,1.111857515,8672,14624
2912,6,2,2.979059389,5.020940611,1.091607609,1.613617289,0.379039243,4.96,3.04,1.601405741,1.111857515,8678,14626
2913,8,0,2.98078243,5.01921757,1.092185826,1.613274059,0.379051707,4.986666667,3.013333333,1.606767684,1.103046886,8686,14626
2914,6,2,2.981818182,5.018181818,1.092533243,1.61306768,0.379064497,5,3,1.609437912,1.098612289,8692,14628
2915,4,4,2.982167353,5.017832647,1.092650336,1.612998097,0.379077355,5,3,1.609437912,1.098612289,8696,14632
2916,6,2,2.98320192,5.01679808,1.092997193,1.612791898,0.379090539,5.026666667,2.973333333,1.614757074,1.089683658,8702,14634
2917,6,2,2.984235778,5.015764222,1.093343693,1.612585797,0.379104049,5.04,2.96,1.617406082,1.085189268,8708,14636
2918,4,4,2.984583762,5.015416238,1.093460294,1.612516417,0.379117626,5.026666667,2.973333333,1.614757074,1.089683658,8712,14640
2919,4,4,2.984931507,5.015068493,1.093576801,1.612447079,0.379131271,5.013333333,2.986666667,1.61210103,1.094157938,8716,14644
2920,6,2,2.985963711,5.014036289,1.093922546,1.612241237,0.379145241,5.013333333,2.986666667,1.61210103,1.094157938,8722,14646
2921,2,6,2.985626283,5.014373717,1.093809535,1.612308532,0.37915902,5.013333333,2.986666667,1.61210103,1.094157938,8724,14652
2922,6,2,2.986657544,5.013342456,1.094154884,1.61210285,0.379173124,5.026666667,2.973333333,1.614757074,1.089683658,8730,14654
2923,6,2,2.987688098,5.012311902,1.094499877,1.611897266,0.379187553,5.053333333,2.946666667,1.620048092,1.080674588,8736,14656
2924,6,2,2.988717949,5.011282051,1.094844516,1.611691781,0.379202307,5.053333333,2.946666667,1.620048092,1.080674588,8742,14658
2925,6,2,2.989747095,5.010252905,1.0951888,1.611486394,0.379217386,5.066666667,2.933333333,1.622683139,1.076139433,8748,14660
2926,8,0,2.991458832,5.008541168,1.095761172,1.611144689,0.37923305,5.08,2.92,1.625311262,1.071583616,8756,14660
2927,8,0,2.993169399,5.006830601,1.096332826,1.6108031,0.379249299,5.08,2.92,1.625311262,1.071583616,8764,14660
2928,6,2,2.994195971,5.005804029,1.096675739,1.610598045,0.379265873,5.093333333,2.906666667,1.627932495,1.067006949,8770,14662
2929,8,0,2.995904437,5.004095563,1.097246168,1.61025669,0.379283035,5.12,2.88,1.633154439,1.057790294,8778,14662
2930,4,4,2.996247015,5.003752985,1.09736051,1.610188228,0.379300259,5.106666667,2.893333333,1.630546876,1.06240924,8782,14666
2931,6,2,2.997271487,5.002728513,1.09770237,1.609983466,0.379317809,5.093333333,2.906666667,1.627932495,1.067006949,8788,14668
2932,8,0,2.998977156,5.001022844,1.098271283,1.60964246,0.379335946,5.12,2.88,1.633154439,1.057790294,8796,14668
2933,8,0,3.000681663,4.999318337,1.098839484,1.60930157,0.379354672,5.133333333,2.866666667,1.635755221,1.053149915,8804,14668
2934,8,0,3.002385009,4.997614991,1.099406976,1.608960797,0.379373987,5.16,2.84,1.640936579,1.043804052,8812,14668
2935,4,4,3.002724796,4.997275204,1.099520142,1.608892805,0.379393363,5.173333333,2.826666667,1.643517226,1.039098161,8816,14672
2936,8,0,3.004426285,4.995573715,1.10008663,1.608552263,0.379413329,5.213333333,2.786666667,1.651219446,1.024846138,8824,14672
2937,8,0,3.006126617,4.993873383,1.100652412,1.608211838,0.379433886,5.253333333,2.746666667,1.658862796,1.010388055,8832,14672
2938,4,4,3.006464784,4.993535216,1.100764898,1.608144119,0.379454502,5.226666667,2.773333333,1.653773726,1.020049966,8836,14676
2939,8,0,3.008163265,4.991836735,1.101329682,1.607803925,0.37947571,5.253333333,2.746666667,1.658862796,1.010388055,8844,14676
2940,4,4,3.00850051,4.99149949,1.101441785,1.607736364,0.379496975,5.266666667,2.733333333,1.661397651,1.005521866,8848,14680
2941,8,0,3.010197145,4.989802855,1.102005573,1.607396401,0.379518833,5.293333333,2.706666667,1.666448167,0.995717866,8856,14680
2942,8,0,3.011892627,4.988107373,1.102568661,1.607056554,0.379541283,5.306666667,2.693333333,1.668963892,0.990779584,8864,14680
2943,4,4,3.012228261,4.987771739,1.102680091,1.606989265,0.37956379,5.28,2.72,1.663926098,1.00063188,8868,14684
2944,2,6,3.01188455,4.98811545,1.102565979,1.607058173,0.379586086,5.28,2.72,1.663926098,1.00063188,8870,14690
2945,8,0,3.013577733,4.986422267,1.103127988,1.606718672,0.379608975,5.306666667,2.693333333,1.668963892,0.990779584,8878,14690
2946,4,4,3.013912453,4.986087547,1.103239053,1.606651543,0.379631919,5.293333333,2.706666667,1.666448167,0.995717866,8882,14694
2947,6,2,3.014925373,4.985074627,1.103575078,1.606448374,0.379655188,5.293333333,2.706666667,1.666448167,0.995717866,8888,14696
2948,6,2,3.015937606,4.984062394,1.103910762,1.6062453,0.37967878,5.32,2.68,1.671473303,0.985816795,8894,14698
2949,4,4,3.016271186,4.983728814,1.104021362,1.606178369,0.379702428,5.32,2.68,1.671473303,0.985816795,8898,14702
2950,8,0,3.017960014,4.982039986,1.104581111,1.605839443,0.379726669,5.36,2.64,1.678963975,0.970778917,8906,14702
2951,4,4,3.018292683,4.981707317,1.104691335,1.605772667,0.379750964,5.36,2.64,1.678963975,0.970778917,8910,14706
2952,4,4,3.018625127,4.981374873,1.104801472,1.605705932,0.379775313,5.373333333,2.626666667,1.681448448,0.965715615,8914,14710
2953,8,0,3.020311442,4.979688558,1.105359953,1.605367351,0.379800255,5.386666667,2.613333333,1.683926764,0.960626546,8922,14710
2954,4,4,3.020642978,4.979357022,1.105469715,1.605300771,0.37982525,5.386666667,2.613333333,1.683926764,0.960626546,8926,14714
2955,4,4,3.02097429,4.97902571,1.105579392,1.605234231,0.379850299,5.373333333,2.626666667,1.681448448,0.965715615,8930,14718
2956,6,2,3.021981738,4.978018262,1.105912821,1.605031872,0.37987567,5.386666667,2.613333333,1.683926764,0.960626546,8936,14720
2957,6,2,3.022988506,4.977011494,1.106245914,1.604829609,0.379901364,5.386666667,2.613333333,1.683926764,0.960626546,8942,14722
2958,6,2,3.023994593,4.976005407,1.10657867,1.604627442,0.379927381,5.386666667,2.613333333,1.683926764,0.960626546,8948,14724
2959,8,0,3.025675676,4.974324324,1.10713443,1.604289547,0.379953992,5.426666667,2.573333333,1.691325072,0.945202075,8956,14724
2960,8,0,3.027355623,4.972644377,1.107689507,1.603951766,0.379981197,5.453333333,2.546666667,1.696227043,0.934785315,8964,14724
2961,2,6,3.027008778,4.972991222,1.10757493,1.604021515,0.380008181,5.426666667,2.573333333,1.691325072,0.945202075,8966,14730
2962,8,0,3.028687141,4.971312859,1.108129239,1.603683962,0.380035759,5.466666667,2.533333333,1.698669046,0.929535959,8974,14730
2963,8,0,3.030364372,4.969635628,1.108682867,1.603346523,0.380063932,5.506666667,2.493333333,1.705959479,0.913620503,8982,14730
2964,2,6,3.030016863,4.969983137,1.108568185,1.603416447,0.380091881,5.466666667,2.533333333,1.698669046,0.929535959,8984,14736
2965,6,2,3.031018206,4.968981794,1.108898605,1.603214949,0.380120152,5.48,2.52,1.701105101,0.924258902,8990,14738
2966,6,2,3.032018874,4.967981126,1.109228693,1.603013545,0.380148745,5.506666667,2.493333333,1.705959479,0.913620503,8996,14740
2967,4,4,3.032345013,4.967654987,1.109336252,1.602947895,0.380177386,5.52,2.48,1.70837786,0.90825856,9000,14744
2968,8,0,3.034018188,4.965981812,1.109887876,1.602611025,0.380206622,5.546666667,2.453333333,1.713197147,0.897447644,9008,14744
2969,6,2,3.035016835,4.964983165,1.110216971,1.602409907,0.380236179,5.546666667,2.453333333,1.713197147,0.897447644,9014,14746
2970,6,2,3.03601481,4.96398519,1.110545738,1.602208884,0.380266058,5.533333333,2.466666667,1.710790407,0.902867712,9020,14748
2971,6,2,3.037012113,4.962987887,1.110874175,1.602007956,0.380296257,5.52,2.48,1.70837786,0.90825856,9026,14750
2972,4,4,3.037336024,4.962663976,1.110980823,1.601942688,0.380326503,5.52,2.48,1.70837786,0.90825856,9030,14754
2973,8,0,3.039004707,4.960995293,1.111530063,1.601606384,0.380357344,5.56,2.44,1.715598108,0.891998039,9038,14754
2974,8,0,3.040672269,4.959327731,1.112078632,1.601270193,0.380388782,5.56,2.44,1.715598108,0.891998039,9046,14754
2975,6,2,3.041666667,4.958333333,1.112405611,1.601069663,0.38042054,5.56,2.44,1.715598108,0.891998039,9052,14756
2976,8,0,3.043332214,4.956667786,1.112953038,1.600733698,0.380452895,5.56,2.44,1.715598108,0.891998039,9060,14756
2977,6,2,3.04432505,4.95567495,1.113279218,1.600533374,0.38048557,5.56,2.44,1.715598108,0.891998039,9066,14758
2978,4,4,3.044645854,4.955354146,1.11338459,1.600468638,0.380518288,5.56,2.44,1.715598108,0.891998039,9070,14762
2979,6,2,3.045637584,4.954362416,1.113710266,1.600268485,0.380551326,5.586666667,2.413333333,1.720382806,0.881008918,9076,14764
2980,6,2,3.046628648,4.953371352,1.114035618,1.600068426,0.380584684,5.573333333,2.426666667,1.717993319,0.886518574,9082,14766
2981,6,2,3.047619048,4.952380952,1.114360646,1.599868461,0.380618361,5.573333333,2.426666667,1.717993319,0.886518574,9088,14768
2982,8,0,3.049279249,4.950720751,1.114905251,1.599533172,0.380652636,5.6,2.4,1.722766598,0.875468737,9096,14768
2983,8,0,3.050938338,4.949061662,1.115449195,1.599197995,0.38068751,5.613333333,2.386666667,1.72514472,0.869897692,9104,14768
2984,6,2,3.051926298,4.948073702,1.115772964,1.59899835,0.380722702,5.6,2.4,1.722766598,0.875468737,9110,14770
2985,6,2,3.052913597,4.947086403,1.116096412,1.598798798,0.380758214,5.613333333,2.386666667,1.72514472,0.869897692,9116,14772
2986,8,0,3.054569802,4.945430198,1.116638765,1.598463958,0.380794324,5.64,2.36,1.729884066,0.858661619,9124,14772
2987,8,0,3.0562249,4.9437751,1.117180461,1.59812923,0.380831034,5.68,2.32,1.736951233,0.841567186,9132,14772
2988,6,2,3.057209769,4.942790231,1.11750266,1.597929996,0.380868063,5.706666667,2.293333333,1.741635082,0.830006363,9138,14774
2989,6,2,3.05819398,4.94180602,1.117824539,1.597730855,0.38090541,5.706666667,2.293333333,1.741635082,0.830006363,9144,14776
2990,6,2,3.059177533,4.940822467,1.1181461,1.597531809,0.380943076,5.706666667,2.293333333,1.741635082,0.830006363,9150,14778
2991,6,2,3.060160428,4.939839572,1.118467342,1.597332855,0.380981059,5.72,2.28,1.743968805,0.824175443,9156,14780
2992,8,0,3.061810892,4.938189108,1.119006536,1.596998687,0.381019643,5.76,2.24,1.750937475,0.806475866,9164,14780
2993,8,0,3.063460254,4.936539746,1.119545079,1.59666463,0.381058827,5.786666667,2.213333333,1.755556421,0.794499675,9172,14780
2994,4,4,3.063772955,4.936227045,1.119647148,1.596601283,0.381098046,5.8,2.2,1.757857918,0.78845736,9176,14784
2995,6,2,3.064753004,4.935246996,1.11996698,1.596402721,0.381137582,5.813333333,2.186666667,1.76015413,0.782378314,9182,14786
2996,8,0,3.066399733,4.933600267,1.120504148,1.596068999,0.381177718,5.84,2.16,1.764730797,0.770108222,9190,14786
2997,8,0,3.068045364,4.931954636,1.121040669,1.595735387,0.381218457,5.88,2.12,1.771556762,0.751416089,9198,14786
2998,8,0,3.069689897,4.930310103,1.121576546,1.595401887,0.381259797,5.906666667,2.093333333,1.776081657,0.738757692,9206,14786
2999,8,0,3.071333333,4.928666667,1.122111778,1.595068498,0.38130174,5.933333333,2.066666667,1.780586169,0.725937003,9214,14786
3000,6,2,3.07230923,4.92769077,1.122429471,1.594870475,0.381344,5.96,2.04,1.785070481,0.712949808,9220,14788
3001,8,0,3.0739507,4.9260493,1.122963607,1.594537308,0.381386862,5.973333333,2.026666667,1.787305119,0.706392407,9228,14788
3002,8,0,3.075591076,4.924408924,1.123497102,1.594204252,0.381430328,5.973333333,2.026666667,1.787305119,0.706392407,9236,14788
3003,4,4,3.075898802,4.924101198,1.123597152,1.59414176,0.381473821,5.96,2.04,1.785070481,0.712949808,9240,14792
3004,8,0,3.077537438,4.922462562,1.124129744,1.593808926,0.381517918,5.986666667,2.013333333,1.789534774,0.699791723,9248,14792
3005,8,0,3.079174983,4.920825017,1.124661699,1.593476203,0.381562619,6,2,1.791759469,0.693147181,9256,14792
3006,8,0,3.08081144,4.91918856,1.125193017,1.59314359,0.381607925,6.026666667,1.973333333,1.796194066,0.67972416,9264,14792
3007,6,2,3.081781915,4.918218085,1.125507973,1.592946287,0.381653545,6.04,1.96,1.798404012,0.672944473,9270,14794
3008,6,2,3.082751745,4.917248255,1.125822622,1.592749076,0.381699479,6.04,1.96,1.798404012,0.672944473,9276,14796
3009,6,2,3.08372093,4.91627907,1.126136962,1.592551958,0.381745728,6.04,1.96,1.798404012,0.672944473,9282,14798
3010,4,4,3.084025241,4.915974759,1.12623564,1.592490057,0.381792,6.013333333,1.986666667,1.793979226,0.686458192,9286,14802
3011,4,4,3.084329349,4.915670651,1.126334243,1.592428194,0.381838296,5.986666667,2.013333333,1.789534774,0.699791723,9290,14806
3012,8,0,3.085960836,4.914039164,1.126863063,1.592096244,0.381885196,5.986666667,2.013333333,1.789534774,0.699791723,9298,14806
3013,8,0,3.087591241,4.912408759,1.127391253,1.591764404,0.3819327,6.013333333,1.986666667,1.793979226,0.686458192,9306,14806
3014,4,4,3.087893864,4.912106136,1.127489261,1.591702798,0.381980226,6,2,1.791759469,0.693147181,9310,14810
3015,6,2,3.088859416,4.911140584,1.127801902,1.591506213,0.382028065,6,2,1.791759469,0.693147181,9316,14812
3016,4,4,3.089161419,4.910838581,1.127899669,1.591444718,0.382075925,5.986666667,2.013333333,1.789534774,0.699791723,9320,14816
3017,6,2,3.090125911,4.909874089,1.128211838,1.591248298,0.382124097,5.986666667,2.013333333,1.789534774,0.699791723,9326,14818
3018,8,0,3.091752236,4.908247764,1.128737997,1.590917007,0.382172873,6.013333333,1.986666667,1.793979226,0.686458192,9334,14818
3019,6,2,3.092715232,4.907284768,1.129049421,1.590720788,0.38222196,6,2,1.791759469,0.693147181,9340,14820
3020,6,2,3.09367759,4.90632241,1.129360542,1.590524661,0.382271359,6.013333333,1.986666667,1.793979226,0.686458192,9346,14822
3021,6,2,3.094639312,4.905360688,1.12967136,1.590328625,0.382321069,6.013333333,1.986666667,1.793979226,0.686458192,9352,14824
3022,8,0,3.096261991,4.903738009,1.130195575,1.589997773,0.382371383,6.026666667,1.973333333,1.796194066,0.67972416,9360,14824
3023,6,2,3.097222222,4.902777778,1.130505652,1.589801938,0.382422008,6.013333333,1.986666667,1.793979226,0.686458192,9366,14826
3024,8,0,3.098842975,4.901157025,1.131028808,1.589471305,0.382473237,6.026666667,1.973333333,1.796194066,0.67972416,9374,14826
3025,8,0,3.100462657,4.899537343,1.131551345,1.589140781,0.382525071,6.04,1.96,1.798404012,0.672944473,9382,14826
3026,8,0,3.102081269,4.897918731,1.132073263,1.588810366,0.382577509,6.053333333,1.946666667,1.800609085,0.666118508,9390,14826
3027,8,0,3.103698811,4.896301189,1.132594565,1.588480061,0.382630552,6.08,1.92,1.805004696,0.652325186,9398,14826
3028,8,0,3.105315286,4.894684714,1.133115251,1.588149864,0.382684201,6.106666667,1.893333333,1.809381071,0.638338944,9406,14826
3029,6,2,3.106270627,4.893729373,1.133422851,1.587954666,0.382738158,6.106666667,1.893333333,1.809381071,0.638338944,9412,14828
3030,8,0,3.107885186,4.892114814,1.133942491,1.587624687,0.382792721,6.133333333,1.866666667,1.813738376,0.624154309,9420,14828
3031,8,0,3.109498681,4.890501319,1.134461517,1.587294818,0.38284789,6.173333333,1.826666667,1.820238941,0.602492812,9428,14828
3032,6,2,3.110451698,4.889548302,1.134767956,1.587099927,0.382903367,6.186666667,1.813333333,1.822396439,0.595166772,9434,14830
3033,8,0,3.112063283,4.887936717,1.135285941,1.586770275,0.382959449,6.213333333,1.786666667,1.826697521,0.580351686,9442,14830
3034,8,0,3.113673806,4.886326194,1.135803317,1.586440732,0.383016138,6.24,1.76,1.830980182,0.565313809,9450,14830
3035,8,0,3.115283267,4.884716733,1.136320085,1.586111297,0.383073434,6.266666667,1.733333333,1.835244581,0.550046337,9458,14830
3036,6,2,3.116233125,4.883766875,1.136624941,1.585916823,0.383131035,6.253333333,1.746666667,1.833114655,0.55770921,9464,14832
3037,6,2,3.117182357,4.882817643,1.136929503,1.585722439,0.383188944,6.253333333,1.746666667,1.833114655,0.55770921,9470,14834
3038,6,2,3.118130964,4.881869036,1.137233772,1.585528146,0.383247158,6.266666667,1.733333333,1.835244581,0.550046337,9476,14836
3039,8,0,3.119736842,4.880263158,1.137748653,1.585199144,0.383305978,6.293333333,1.706666667,1.839490872,0.53454215,9484,14836
3040,6,2,3.120683986,4.879316014,1.138052204,1.585005049,0.383365104,6.293333333,1.706666667,1.839490872,0.53454215,9490,14838
3041,8,0,3.122287968,4.877712032,1.138566056,1.584676264,0.383424836,6.32,1.68,1.843719208,0.518793793,9498,14838
3042,6,2,3.123233651,4.876766349,1.138868892,1.584482367,0.383484872,6.32,1.68,1.843719208,0.518793793,9504,14840
3043,8,0,3.124835742,4.875164258,1.139381719,1.584153798,0.383545516,6.32,1.68,1.843719208,0.518793793,9512,14840
3044,4,4,3.125123153,4.874876847,1.139473691,1.584094842,0.38360616,6.293333333,1.706666667,1.839490872,0.53454215,9516,14844
3045,6,2,3.126066973,4.873933027,1.139775656,1.583901214,0.383667109,6.293333333,1.706666667,1.839490872,0.53454215,9522,14846
3046,6,2,3.127010174,4.872989826,1.140077332,1.583707676,0.38372836,6.32,1.68,1.843719208,0.518793793,9528,14848
3047,6,2,3.127952756,4.872047244,1.140378719,1.583514227,0.383789915,6.32,1.68,1.843719208,0.518793793,9534,14850
3048,8,0,3.129550672,4.870449328,1.140889439,1.583186197,0.383852075,6.32,1.68,1.843719208,0.518793793,9542,14850
3049,6,2,3.130491803,4.869508197,1.141190118,1.582992946,0.383914538,6.32,1.68,1.843719208,0.518793793,9548,14852
3050,8,0,3.13208784,4.86791216,1.141699824,1.582665131,0.383977606,6.346666667,1.653333333,1.847929741,0.502793452,9556,14852
3051,6,2,3.133027523,4.866972477,1.141999797,1.582472076,0.384040976,6.346666667,1.653333333,1.847929741,0.502793452,9562,14854
3052,8,0,3.134621684,4.865378316,1.142508492,1.582144475,0.384104951,6.346666667,1.653333333,1.847929741,0.502793452,9570,14854
